地域,X,Y,種別,名称,★,MAP,自動出兵SC,備考
北西,-1079,550,砦(cw2),北西砦1244,★5,https://c2.3gokushi.jp/map.php?x=-1079&y=550,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1079&y=550,
北西,-1037,550,砦(cw2),北西砦1204,★4,https://c2.3gokushi.jp/map.php?x=-1037&y=550,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1037&y=550,
北西,-726,550,砦(cw2),北西砦831,★3,https://c2.3gokushi.jp/map.php?x=-726&y=550,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-726&y=550,
北西,-943,549,砦(em6),北西砦1104,★4,https://c2.3gokushi.jp/map.php?x=-943&y=549,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-943&y=549,
北西,-860,548,砦(em6),北西砦992,★2,https://c2.3gokushi.jp/map.php?x=-860&y=548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-860&y=548,
北西,-685,548,砦(cw2),北西砦773,★3,https://c2.3gokushi.jp/map.php?x=-685&y=548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-685&y=548,
北西,-415,548,砦(cw2),北西砦450,★5,https://c2.3gokushi.jp/map.php?x=-415&y=548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-415&y=548,
北西,-1206,547,砦(em6),北西砦1352,★2,https://c2.3gokushi.jp/map.php?x=-1206&y=547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1206&y=547,
北西,-1034,547,砦(em6),北西砦1209,★2,https://c2.3gokushi.jp/map.php?x=-1034&y=547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1034&y=547,
北西,-992,547,砦(em6),北西砦1162,★4,https://c2.3gokushi.jp/map.php?x=-992&y=547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=547,
北西,-815,547,砦(cw2),北西砦934,★1,https://c2.3gokushi.jp/map.php?x=-815&y=547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-815&y=547,
北西,-416,547,砦(em6),北西砦455,★3,https://c2.3gokushi.jp/map.php?x=-416&y=547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-416&y=547,
北西,-1162,546,砦(cw2),北西砦1308,★5,https://c2.3gokushi.jp/map.php?x=-1162&y=546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1162&y=546,
北西,-1123,546,砦(cw2),北西砦1276,★3,https://c2.3gokushi.jp/map.php?x=-1123&y=546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1123&y=546,
北西,-945,546,砦(cw2),北西砦1099,★5,https://c2.3gokushi.jp/map.php?x=-945&y=546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-945&y=546,
北西,-860,546,砦(cw2),北西砦987,★3,https://c2.3gokushi.jp/map.php?x=-860&y=546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-860&y=546,
北西,-773,546,砦(cw2),北西砦884,★1,https://c2.3gokushi.jp/map.php?x=-773&y=546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-773&y=546,
北西,-635,539,砦(cw2),鳳凰：南西砦31,★4,https://c2.3gokushi.jp/map.php?x=-635&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=539,
北西,-635,539,砦(em6),鳳凰：南西砦31,★4,https://c2.3gokushi.jp/map.php?x=-635&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=539,
北西,-611,539,砦(cw2),鳳凰：南西砦44,★5,https://c2.3gokushi.jp/map.php?x=-611&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-611&y=539,
北西,-611,539,砦(em6),鳳凰：南西砦44,★5,https://c2.3gokushi.jp/map.php?x=-611&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-611&y=539,
北西,-599,539,砦(cw2),鳳凰：南西砦43,★5,https://c2.3gokushi.jp/map.php?x=-599&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-599&y=539,
北西,-599,539,砦(em6),鳳凰：南西砦43,★5,https://c2.3gokushi.jp/map.php?x=-599&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-599&y=539,
北西,-587,539,砦(cw2),鳳凰：南西砦42,★5,https://c2.3gokushi.jp/map.php?x=-587&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-587&y=539,
北西,-587,539,砦(em6),鳳凰：南西砦42,★5,https://c2.3gokushi.jp/map.php?x=-587&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-587&y=539,
北西,-563,539,砦(cw2),鳳凰：南東砦41,★5,https://c2.3gokushi.jp/map.php?x=-563&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-563&y=539,
北西,-563,539,砦(em6),鳳凰：南東砦41,★5,https://c2.3gokushi.jp/map.php?x=-563&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-563&y=539,
北西,-551,539,砦(cw2),鳳凰：南東砦40,★5,https://c2.3gokushi.jp/map.php?x=-551&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-551&y=539,
北西,-551,539,砦(em6),鳳凰：南東砦40,★5,https://c2.3gokushi.jp/map.php?x=-551&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-551&y=539,
北西,-539,539,砦(cw2),鳳凰：南東砦39,★5,https://c2.3gokushi.jp/map.php?x=-539&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-539&y=539,
北西,-539,539,砦(em6),鳳凰：南東砦39,★5,https://c2.3gokushi.jp/map.php?x=-539&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-539&y=539,
北西,-515,539,砦(cw2),鳳凰：南東砦24,★4,https://c2.3gokushi.jp/map.php?x=-515&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=539,
北西,-515,539,砦(em6),鳳凰：南東砦24,★4,https://c2.3gokushi.jp/map.php?x=-515&y=539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=539,
北西,-1277,532,砦(cw2),北西砦1420,★3,https://c2.3gokushi.jp/map.php?x=-1277&y=532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1277&y=532,
北西,-749,532,砦(cw2),北西砦857,★4,https://c2.3gokushi.jp/map.php?x=-749&y=532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-749&y=532,
北西,-664,532,砦(cw2),北西砦743,★2,https://c2.3gokushi.jp/map.php?x=-664&y=532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-664&y=532,
北西,-1228,531,砦(em6),北西砦1372,★1,https://c2.3gokushi.jp/map.php?x=-1228&y=531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1228&y=531,
北西,-1056,531,砦(cw2),北西砦1224,★2,https://c2.3gokushi.jp/map.php?x=-1056&y=531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1056&y=531,
北西,-884,531,砦(em6),北西砦1019,★2,https://c2.3gokushi.jp/map.php?x=-884&y=531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-884&y=531,
北西,-792,531,砦(em6),北西砦914,★2,https://c2.3gokushi.jp/map.php?x=-792&y=531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-792&y=531,
北西,-661,531,砦(em6),北西砦748,★1,https://c2.3gokushi.jp/map.php?x=-661&y=531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-661&y=531,
北西,-1184,529,砦(cw2),北西砦1325,★2,https://c2.3gokushi.jp/map.php?x=-1184&y=529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=529,
北西,-1146,529,砦(em6),北西砦1295,★3,https://c2.3gokushi.jp/map.php?x=-1146&y=529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1146&y=529,
北西,-1103,529,砦(cw2),北西砦1258,★3,https://c2.3gokushi.jp/map.php?x=-1103&y=529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1103&y=529,
北西,-749,529,砦(em6),北西砦862,★2,https://c2.3gokushi.jp/map.php?x=-749&y=529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-749&y=529,
北西,-442,529,砦(cw2),北西砦478,★4,https://c2.3gokushi.jp/map.php?x=-442&y=529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-442&y=529,
北西,-1279,528,砦(em6),北西砦1425,★3,https://c2.3gokushi.jp/map.php?x=-1279&y=528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1279&y=528,
北西,-1008,528,砦(cw2),北西砦1179,★2,https://c2.3gokushi.jp/map.php?x=-1008&y=528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1008&y=528,
北西,-482,528,砦(em6),北西砦541,★1,https://c2.3gokushi.jp/map.php?x=-482&y=528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-482&y=528,
北西,-1190,527,砦(em6),北西砦1330,★1,https://c2.3gokushi.jp/map.php?x=-1190&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1190&y=527,
北西,-1146,527,砦(cw2),北西砦1290,★3,https://c2.3gokushi.jp/map.php?x=-1146&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1146&y=527,
北西,-1096,527,砦(em6),北西砦1263,★2,https://c2.3gokushi.jp/map.php?x=-1096&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1096&y=527,
北西,-1056,527,砦(em6),北西砦1229,★2,https://c2.3gokushi.jp/map.php?x=-1056&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1056&y=527,
北西,-635,527,砦(cw2),鳳凰：南西砦32,★4,https://c2.3gokushi.jp/map.php?x=-635&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=527,
北西,-635,527,砦(em6),鳳凰：南西砦32,★4,https://c2.3gokushi.jp/map.php?x=-635&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=527,
北西,-515,527,砦(cw2),鳳凰：南東砦25,★4,https://c2.3gokushi.jp/map.php?x=-515&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=527,
北西,-515,527,砦(em6),鳳凰：南東砦25,★4,https://c2.3gokushi.jp/map.php?x=-515&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=527,
北西,-485,527,砦(cw2),北西砦536,★5,https://c2.3gokushi.jp/map.php?x=-485&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-485&y=527,
北西,-436,527,砦(em6),北西砦483,★3,https://c2.3gokushi.jp/map.php?x=-436&y=527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-436&y=527,
北西,-1228,526,砦(cw2),北西砦1367,★3,https://c2.3gokushi.jp/map.php?x=-1228&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1228&y=526,
北西,-1010,526,砦(em6),北西砦1184,★1,https://c2.3gokushi.jp/map.php?x=-1010&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1010&y=526,
北西,-968,526,砦(em6),北西砦1132,★5,https://c2.3gokushi.jp/map.php?x=-968&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-968&y=526,
北西,-925,526,砦(cw2),北西砦1069,★1,https://c2.3gokushi.jp/map.php?x=-925&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-925&y=526,
北西,-877,526,砦(cw2),北西砦1014,★1,https://c2.3gokushi.jp/map.php?x=-877&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-877&y=526,
北西,-837,526,砦(cw2),北西砦959,★5,https://c2.3gokushi.jp/map.php?x=-837&y=526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-837&y=526,
北西,-971,525,砦(cw2),北西砦1127,★1,https://c2.3gokushi.jp/map.php?x=-971&y=525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-971&y=525,
北西,-704,525,砦(cw2),北西砦801,★2,https://c2.3gokushi.jp/map.php?x=-704&y=525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-704&y=525,
北西,-921,524,砦(em6),北西砦1074,★1,https://c2.3gokushi.jp/map.php?x=-921&y=524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-921&y=524,
北西,-840,524,砦(em6),北西砦964,★3,https://c2.3gokushi.jp/map.php?x=-840&y=524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-840&y=524,
北西,-792,524,砦(cw2),北西砦909,★2,https://c2.3gokushi.jp/map.php?x=-792&y=524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-792&y=524,
北西,-702,524,砦(em6),北西砦806,★3,https://c2.3gokushi.jp/map.php?x=-702&y=524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-702&y=524,
北西,-635,515,砦(cw2),鳳凰：南西砦18,★4,https://c2.3gokushi.jp/map.php?x=-635&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=515,
北西,-635,515,砦(em6),鳳凰：南西砦18,★4,https://c2.3gokushi.jp/map.php?x=-635&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=515,
北西,-623,515,砦(cw2),鳳凰：南西砦17,★4,https://c2.3gokushi.jp/map.php?x=-623&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-623&y=515,
北西,-623,515,砦(em6),鳳凰：南西砦17,★4,https://c2.3gokushi.jp/map.php?x=-623&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-623&y=515,
北西,-611,515,砦(cw2),鳳凰：南西砦16,★4,https://c2.3gokushi.jp/map.php?x=-611&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-611&y=515,
北西,-611,515,砦(em6),鳳凰：南西砦16,★4,https://c2.3gokushi.jp/map.php?x=-611&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-611&y=515,
北西,-587,515,砦(cw2),鳳凰：南西砦15,★4,https://c2.3gokushi.jp/map.php?x=-587&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-587&y=515,
北西,-587,515,砦(em6),鳳凰：南西砦15,★4,https://c2.3gokushi.jp/map.php?x=-587&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-587&y=515,
北西,-575,515,砦(cw2),鳳凰：南東砦14,★4,https://c2.3gokushi.jp/map.php?x=-575&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-575&y=515,
北西,-575,515,砦(em6),鳳凰：南東砦14,★4,https://c2.3gokushi.jp/map.php?x=-575&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-575&y=515,
北西,-563,515,砦(cw2),鳳凰：南東砦13,★4,https://c2.3gokushi.jp/map.php?x=-563&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-563&y=515,
北西,-563,515,砦(em6),鳳凰：南東砦13,★4,https://c2.3gokushi.jp/map.php?x=-563&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-563&y=515,
北西,-539,515,砦(cw2),鳳凰：南東砦12,★4,https://c2.3gokushi.jp/map.php?x=-539&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-539&y=515,
北西,-539,515,砦(em6),鳳凰：南東砦12,★4,https://c2.3gokushi.jp/map.php?x=-539&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-539&y=515,
北西,-527,515,砦(cw2),鳳凰：南東砦11,★4,https://c2.3gokushi.jp/map.php?x=-527&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-527&y=515,
北西,-527,515,砦(em6),鳳凰：南東砦11,★4,https://c2.3gokushi.jp/map.php?x=-527&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-527&y=515,
北西,-515,515,砦(cw2),鳳凰：南東砦10,★4,https://c2.3gokushi.jp/map.php?x=-515&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=515,
北西,-515,515,砦(em6),鳳凰：南東砦10,★4,https://c2.3gokushi.jp/map.php?x=-515&y=515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-515&y=515,
北西,-1032,510,砦(em6),北西砦1208,★4,https://c2.3gokushi.jp/map.php?x=-1032&y=510,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1032&y=510,
北西,-1208,509,砦(em6),北西砦1351,★2,https://c2.3gokushi.jp/map.php?x=-1208&y=509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=509,
北西,-862,509,砦(cw2),北西砦986,★1,https://c2.3gokushi.jp/map.php?x=-862&y=509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-862&y=509,
北西,-942,508,砦(em6),北西砦1103,★1,https://c2.3gokushi.jp/map.php?x=-942&y=508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-942&y=508,
北西,-906,508,砦(em6),北西砦1046,★2,https://c2.3gokushi.jp/map.php?x=-906&y=508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-906&y=508,
北西,-774,508,砦(em6),北西砦888,★2,https://c2.3gokushi.jp/map.php?x=-774&y=508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-774&y=508,
北西,-771,508,砦(cw2),北西砦883,★3,https://c2.3gokushi.jp/map.php?x=-771&y=508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-771&y=508,
北西,-418,508,砦(cw2),北西砦449,★5,https://c2.3gokushi.jp/map.php?x=-418&y=508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-418&y=508,
北西,-1126,507,砦(em6),北西砦1280,★2,https://c2.3gokushi.jp/map.php?x=-1126&y=507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1126&y=507,
北西,-944,507,砦(cw2),北西砦1098,★3,https://c2.3gokushi.jp/map.php?x=-944&y=507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-944&y=507,
北西,-679,507,砦(cw2),北西砦772,★5,https://c2.3gokushi.jp/map.php?x=-679&y=507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-679&y=507,
北西,-1163,506,砦(em6),北西砦1312,★1,https://c2.3gokushi.jp/map.php?x=-1163&y=506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1163&y=506,
北西,-1119,506,砦(cw2),北西砦1275,★1,https://c2.3gokushi.jp/map.php?x=-1119&y=506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1119&y=506,
北西,-905,506,砦(cw2),北西砦1041,★3,https://c2.3gokushi.jp/map.php?x=-905&y=506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-905&y=506,
北西,-417,506,砦(em6),北西砦454,★5,https://c2.3gokushi.jp/map.php?x=-417&y=506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-417&y=506,
北西,-1255,505,砦(cw2),北西砦1393,★3,https://c2.3gokushi.jp/map.php?x=-1255&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1255&y=505,
北西,-1162,505,砦(cw2),北西砦1307,★1,https://c2.3gokushi.jp/map.php?x=-1162&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1162&y=505,
北西,-1077,505,砦(cw2),北西砦1243,★4,https://c2.3gokushi.jp/map.php?x=-1077&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1077&y=505,
北西,-1034,505,砦(cw2),北西砦1203,★3,https://c2.3gokushi.jp/map.php?x=-1034&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1034&y=505,
北西,-730,505,砦(cw2),北西砦830,★2,https://c2.3gokushi.jp/map.php?x=-730&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-730&y=505,
北西,-725,505,砦(em6),北西砦835,★2,https://c2.3gokushi.jp/map.php?x=-725&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-725&y=505,
北西,-461,505,砦(em6),北西砦512,★3,https://c2.3gokushi.jp/map.php?x=-461&y=505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-461&y=505,
北西,-1254,504,砦(em6),北西砦1398,★5,https://c2.3gokushi.jp/map.php?x=-1254&y=504,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1254&y=504,
北西,-1075,504,砦(em6),北西砦1248,★3,https://c2.3gokushi.jp/map.php?x=-1075&y=504,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1075&y=504,
北西,-1209,503,砦(cw2),北西砦1346,★2,https://c2.3gokushi.jp/map.php?x=-1209&y=503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1209&y=503,
北西,-990,503,砦(em6),北西砦1161,★2,https://c2.3gokushi.jp/map.php?x=-990&y=503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-990&y=503,
北西,-816,503,砦(em6),北西砦938,★3,https://c2.3gokushi.jp/map.php?x=-816&y=503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-816&y=503,
北西,-812,503,砦(cw2),北西砦933,★4,https://c2.3gokushi.jp/map.php?x=-812&y=503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-812&y=503,
北西,-994,502,砦(cw2),北西砦1156,★3,https://c2.3gokushi.jp/map.php?x=-994&y=502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-994&y=502,
北西,-859,502,砦(em6),北西砦991,★3,https://c2.3gokushi.jp/map.php?x=-859&y=502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-859&y=502,
北西,-683,502,砦(em6),北西砦777,★2,https://c2.3gokushi.jp/map.php?x=-683&y=502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-683&y=502,
北西,-466,502,砦(cw2),北西砦507,★1,https://c2.3gokushi.jp/map.php?x=-466&y=502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-466&y=502,
北西,-708,488,砦(em6),北西砦805,★2,https://c2.3gokushi.jp/map.php?x=-708&y=488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-708&y=488,
北西,-662,488,砦(em6),北西砦747,★1,https://c2.3gokushi.jp/map.php?x=-662&y=488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-662&y=488,
北西,-569,488,砦(em6),北西砦645,★2,https://c2.3gokushi.jp/map.php?x=-569&y=488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-569&y=488,
北西,-524,488,砦(cw2),北西砦589,★1,https://c2.3gokushi.jp/map.php?x=-524&y=488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-524&y=488,
北西,-1228,487,砦(em6),北西砦1371,★4,https://c2.3gokushi.jp/map.php?x=-1228&y=487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1228&y=487,
北西,-832,487,砦(cw2),北西砦958,★1,https://c2.3gokushi.jp/map.php?x=-832&y=487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-832&y=487,
北西,-792,487,砦(em6),北西砦913,★2,https://c2.3gokushi.jp/map.php?x=-792&y=487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-792&y=487,
北西,-532,487,砦(em6),北西砦594,★3,https://c2.3gokushi.jp/map.php?x=-532&y=487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-532&y=487,
北西,-1192,486,砦(em6),北西砦1329,★1,https://c2.3gokushi.jp/map.php?x=-1192&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1192&y=486,
北西,-1189,486,砦(cw2),北西砦1324,★1,https://c2.3gokushi.jp/map.php?x=-1189&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1189&y=486,
北西,-1142,486,砦(em6),北西砦1294,★4,https://c2.3gokushi.jp/map.php?x=-1142&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1142&y=486,
北西,-751,486,砦(em6),北西砦861,★3,https://c2.3gokushi.jp/map.php?x=-751&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-751&y=486,
北西,-748,486,砦(cw2),北西砦856,★4,https://c2.3gokushi.jp/map.php?x=-748&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-748&y=486,
北西,-571,486,砦(cw2),北西砦640,★2,https://c2.3gokushi.jp/map.php?x=-571&y=486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-571&y=486,
北西,-1272,485,砦(cw2),北西砦1419,★3,https://c2.3gokushi.jp/map.php?x=-1272&y=485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1272&y=485,
北西,-972,485,砦(cw2),北西砦1126,★2,https://c2.3gokushi.jp/map.php?x=-972&y=485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-972&y=485,
北西,-485,485,砦(em6),北西砦540,★1,https://c2.3gokushi.jp/map.php?x=-485&y=485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-485&y=485,
