npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id
南西砦124,未攻略,4,-150,-810,,,,,,,,e1
南西砦125,未攻略,4,-156,-856,,,,,,,,e1
南西砦126,未攻略,3,-152,-906,,,,,,,,e1
南西砦127,未攻略,3,-157,-947,,,,,,,,e1
南西砦128,未攻略,1,-150,-991,,,,,,,,e1
南西砦129,未攻略,3,-158,-1030,,,,,,,,e1
南西砦13,未攻略,3,-23,-771,,,,,,,,e1
南西砦130,未攻略,5,-158,-1080,,,,,,,,e1
南西砦131,未攻略,3,-150,-1123,,,,,,,,e1
南西砦132,未攻略,1,-158,-1166,,,,,,,,e1
南西砦133,未攻略,2,-158,-1208,,,,,,,,e1
南西砦134,未攻略,1,-151,-1254,,,,,,,,e1
南西砦14,未攻略,3,-21,-950,,,,,,,,e1
南西砦140,未攻略,1,-177,-436,,,,,,,,e1
南西砦141,未攻略,1,-178,-481,,,,,,,,e1
南西砦142,未攻略,2,-177,-527,,,,,,,,e1
南西砦143,未攻略,3,-180,-570,,,,,,,,e1
南西砦1438,未攻略,5,-3,-484,,,,,,,,e1
南西砦1439,未攻略,1,-3,-527,,,,,,,,e1
南西砦144,未攻略,1,-174,-612,,,,,,,,e1
南西砦1440,未攻略,2,-2,-576,,,,,,,,e1
南西砦1441,未攻略,1,-1,-615,,,,,,,,e1
南西砦145,未攻略,1,-175,-664,,,,,,,,e1
南西砦146,未攻略,3,-176,-701,,,,,,,,e1
南西砦147,未攻略,3,-173,-745,,,,,,,,e1
南西砦148,未攻略,1,-174,-791,,,,,,,,e1
南西砦149,未攻略,5,-175,-839,,,,,,,,e1
南西砦15,未攻略,1,-21,-990,,,,,,,,e1
南西砦150,未攻略,1,-178,-883,,,,,,,,e1
南西砦151,未攻略,2,-175,-928,,,,,,,,e1
南西砦152,未攻略,1,-173,-966,,,,,,,,e1
南西砦153,未攻略,2,-180,-1010,,,,,,,,e1
南西砦154,未攻略,2,-173,-1058,,,,,,,,e1
南西砦155,未攻略,3,-172,-1230,,,,,,,,e1
南西砦156,未攻略,4,-174,-1280,,,,,,,,e1
南西砦16,未攻略,3,-23,-1030,,,,,,,,e1
南西砦161,未攻略,1,-197,-418,,,,,,,,e1
南西砦162,未攻略,4,-197,-460,,,,,,,,e1
南西砦163,未攻略,1,-201,-509,,,,,,,,e1
南西砦164,未攻略,1,-201,-553,,,,,,,,e1
南西砦165,未攻略,1,-200,-593,,,,,,,,e1
南西砦166,未攻略,3,-197,-634,,,,,,,,e1
南西砦167,未攻略,2,-194,-684,,,,,,,,e1
南西砦168,未攻略,2,-200,-722,,,,,,,,e1
南西砦169,未攻略,2,-194,-770,,,,,,,,e1
南西砦170,未攻略,1,-194,-818,,,,,,,,e1
南西砦171,未攻略,4,-197,-858,,,,,,,,e1
南西砦172,未攻略,3,-195,-906,,,,,,,,e1
南西砦173,未攻略,5,-198,-945,,,,,,,,e1
南西砦174,未攻略,2,-198,-987,,,,,,,,e1
南西砦175,未攻略,3,-200,-1034,,,,,,,,e1
南西砦176,未攻略,1,-197,-1081,,,,,,,,e1
南西砦177,未攻略,3,-200,-1208,,,,,,,,e1
南西砦178,未攻略,5,-201,-1253,,,,,,,,e1
南西砦188,未攻略,2,-221,-440,,,,,,,,e1
南西砦189,未攻略,3,-216,-480,,,,,,,,e1
南西砦190,未攻略,1,-218,-526,,,,,,,,e1
南西砦191,未攻略,3,-222,-575,,,,,,,,e1
南西砦192,未攻略,2,-224,-612,,,,,,,,e1
南西砦193,未攻略,2,-216,-659,,,,,,,,e1
南西砦194,未攻略,2,-220,-707,,,,,,,,e1
南西砦195,未攻略,2,-216,-749,,,,,,,,e1
南西砦196,未攻略,2,-217,-789,,,,,,,,e1
南西砦197,未攻略,3,-217,-834,,,,,,,,e1
南西砦198,未攻略,5,-223,-877,,,,,,,,e1
南西砦199,未攻略,5,-223,-924,,,,,,,,e1
南西砦200,未攻略,1,-218,-968,,,,,,,,e1
南西砦201,未攻略,2,-217,-1010,,,,,,,,e1
南西砦202,未攻略,3,-217,-1055,,,,,,,,e1
南西砦203,未攻略,4,-218,-1236,,,,,,,,e1
南西砦204,未攻略,4,-223,-1272,,,,,,,,e1
南西砦214,未攻略,1,-240,-414,,,,,,,,e1
南西砦215,未攻略,5,-238,-459,,,,,,,,e1
南西砦216,未攻略,1,-238,-505,,,,,,,,e1
南西砦217,未攻略,1,-243,-552,,,,,,,,e1
南西砦218,未攻略,2,-241,-598,,,,,,,,e1
南西砦219,未攻略,1,-239,-638,,,,,,,,e1
南西砦22,未攻略,1,-45,-443,,,,,,,,e1
南西砦220,未攻略,2,-243,-681,,,,,,,,e1
南西砦221,未攻略,3,-243,-729,,,,,,,,e1
南西砦222,未攻略,2,-244,-766,,,,,,,,e1
南西砦223,未攻略,1,-243,-810,,,,,,,,e1
南西砦224,未攻略,2,-246,-861,,,,,,,,e1
南西砦225,未攻略,1,-243,-904,,,,,,,,e1
南西砦226,未攻略,4,-243,-947,,,,,,,,e1
南西砦227,未攻略,2,-245,-994,,,,,,,,e1
南西砦228,未攻略,1,-239,-1034,,,,,,,,e1
南西砦229,未攻略,1,-241,-1077,,,,,,,,e1
南西砦23,未攻略,5,-46,-482,,,,,,,,e1
南西砦230,未攻略,4,-238,-1207,,,,,,,,e1
南西砦231,未攻略,2,-238,-1253,,,,,,,,e1
南西砦24,未攻略,3,-40,-525,,,,,,,,e1
南西砦241,未攻略,3,-267,-441,,,,,,,,e1
南西砦242,未攻略,3,-267,-482,,,,,,,,e1
南西砦243,未攻略,2,-267,-524,,,,,,,,e1
南西砦244,未攻略,3,-260,-570,,,,,,,,e1
南西砦245,未攻略,2,-263,-617,,,,,,,,e1
南西砦246,未攻略,1,-261,-656,,,,,,,,e1
南西砦247,未攻略,4,-261,-708,,,,,,,,e1
南西砦248,未攻略,1,-264,-744,,,,,,,,e1
南西砦249,未攻略,2,-263,-788,,,,,,,,e1
南西砦25,未攻略,2,-44,-575,,,,,,,,e1
南西砦250,未攻略,2,-262,-838,,,,,,,,e1
南西砦251,未攻略,1,-267,-879,,,,,,,,e1
南西砦252,未攻略,4,-265,-928,,,,,,,,e1
南西砦253,未攻略,3,-261,-968,,,,,,,,e1
南西砦254,未攻略,5,-264,-1011,,,,,,,,e1
南西砦255,未攻略,2,-264,-1053,,,,,,,,e1
南西砦256,未攻略,5,-267,-1233,,,,,,,,e1
南西砦257,未攻略,1,-265,-1273,,,,,,,,e1
南西砦26,未攻略,4,-48,-619,,,,,,,,e1
南西砦267,未攻略,1,-289,-416,,,,,,,,e1
南西砦268,未攻略,1,-288,-464,,,,,,,,e1
南西砦269,未攻略,3,-289,-505,,,,,,,,e1
南西砦27,未攻略,3,-40,-659,,,,,,,,e1
南西砦270,未攻略,1,-282,-549,,,,,,,,e1
南西砦271,未攻略,4,-287,-592,,,,,,,,e1
南西砦272,未攻略,2,-286,-642,,,,,,,,e1
南西砦273,未攻略,3,-284,-681,,,,,,,,e1
南西砦274,未攻略,1,-290,-726,,,,,,,,e1
南西砦275,未攻略,1,-286,-770,,,,,,,,e1
南西砦276,未攻略,2,-289,-813,,,,,,,,e1
南西砦277,未攻略,3,-287,-860,,,,,,,,e1
南西砦278,未攻略,5,-285,-905,,,,,,,,e1
南西砦279,未攻略,2,-282,-947,,,,,,,,e1
南西砦28,未攻略,1,-47,-708,,,,,,,,e1
南西砦280,未攻略,2,-288,-989,,,,,,,,e1
南西砦281,未攻略,3,-284,-1037,,,,,,,,e1
南西砦282,未攻略,1,-288,-1081,,,,,,,,e1
南西砦283,未攻略,2,-283,-1126,,,,,,,,e1
南西砦284,未攻略,5,-288,-1164,,,,,,,,e1
南西砦285,未攻略,3,-286,-1212,,,,,,,,e1
南西砦286,未攻略,3,-284,-1253,,,,,,,,e1
南西砦29,未攻略,5,-48,-749,,,,,,,,e1
南西砦296,未攻略,1,-311,-438,,,,,,,,e1
南西砦297,未攻略,3,-310,-486,,,,,,,,e1
南西砦298,未攻略,2,-311,-531,,,,,,,,e1
南西砦299,未攻略,2,-305,-571,,,,,,,,e1
南西砦30,未攻略,3,-44,-969,,,,,,,,e1
南西砦300,未攻略,3,-312,-617,,,,,,,,e1
南西砦301,未攻略,5,-308,-664,,,,,,,,e1
南西砦302,未攻略,2,-311,-707,,,,,,,,e1
南西砦303,未攻略,3,-311,-748,,,,,,,,e1
南西砦304,未攻略,1,-305,-789,,,,,,,,e1
南西砦305,未攻略,5,-305,-835,,,,,,,,e1
南西砦306,未攻略,1,-304,-876,,,,,,,,e1
南西砦307,未攻略,1,-304,-924,,,,,,,,e1
南西砦308,未攻略,2,-310,-968,,,,,,,,e1
南西砦309,未攻略,4,-310,-1014,,,,,,,,e1
南西砦31,未攻略,4,-40,-1013,,,,,,,,e1
南西砦310,未攻略,3,-310,-1053,,,,,,,,e1
南西砦311,未攻略,1,-308,-1102,,,,,,,,e1
南西砦312,未攻略,3,-305,-1147,,,,,,,,e1
南西砦313,未攻略,2,-309,-1187,,,,,,,,e1
南西砦314,未攻略,5,-310,-1234,,,,,,,,e1
南西砦315,未攻略,2,-307,-1279,,,,,,,,e1
南西砦325,未攻略,5,-328,-419,,,,,,,,e1
南西砦326,未攻略,2,-331,-460,,,,,,,,e1
南西砦327,未攻略,3,-329,-504,,,,,,,,e1
南西砦328,未攻略,3,-327,-548,,,,,,,,e1
南西砦329,未攻略,1,-334,-596,,,,,,,,e1
南西砦330,未攻略,1,-327,-641,,,,,,,,e1
南西砦331,未攻略,3,-334,-681,,,,,,,,e1
南西砦332,未攻略,3,-329,-724,,,,,,,,e1
南西砦333,未攻略,4,-334,-769,,,,,,,,e1
南西砦334,未攻略,5,-333,-816,,,,,,,,e1
南西砦335,未攻略,5,-330,-860,,,,,,,,e1
南西砦336,未攻略,1,-329,-903,,,,,,,,e1
南西砦337,未攻略,1,-333,-948,,,,,,,,e1
南西砦338,未攻略,1,-333,-986,,,,,,,,e1
南西砦339,未攻略,5,-331,-1034,,,,,,,,e1
南西砦340,未攻略,5,-327,-1077,,,,,,,,e1
南西砦341,未攻略,5,-333,-1120,,,,,,,,e1
南西砦342,未攻略,1,-332,-1165,,,,,,,,e1
南西砦343,未攻略,2,-331,-1214,,,,,,,,e1
南西砦344,未攻略,1,-331,-1252,,,,,,,,e1
南西砦354,未攻略,3,-356,-436,,,,,,,,e1
南西砦355,未攻略,2,-350,-485,,,,,,,,e1
南西砦356,未攻略,4,-354,-529,,,,,,,,e1
南西砦357,未攻略,1,-352,-576,,,,,,,,e1
南西砦358,未攻略,2,-353,-619,,,,,,,,e1
南西砦359,未攻略,5,-356,-660,,,,,,,,e1
南西砦36,未攻略,1,-68,-419,,,,,,,,e1
南西砦360,未攻略,3,-348,-707,,,,,,,,e1
南西砦361,未攻略,4,-355,-750,,,,,,,,e1
南西砦362,未攻略,1,-353,-792,,,,,,,,e1
南西砦363,未攻略,3,-353,-840,,,,,,,,e1
南西砦364,未攻略,2,-348,-882,,,,,,,,e1
南西砦365,未攻略,1,-349,-926,,,,,,,,e1
南西砦366,未攻略,1,-348,-970,,,,,,,,e1
南西砦367,未攻略,3,-353,-1010,,,,,,,,e1
南西砦368,未攻略,1,-354,-1057,,,,,,,,e1
南西砦369,未攻略,2,-350,-1102,,,,,,,,e1
南西砦37,未攻略,2,-70,-466,,,,,,,,e1
南西砦370,未攻略,4,-351,-1142,,,,,,,,e1
南西砦371,未攻略,3,-356,-1191,,,,,,,,e1
南西砦372,未攻略,2,-353,-1236,,,,,,,,e1
南西砦373,未攻略,2,-352,-1272,,,,,,,,e1
南西砦38,未攻略,1,-69,-504,,,,,,,,e1
南西砦383,未攻略,5,-375,-422,,,,,,,,e1
南西砦384,未攻略,1,-377,-465,,,,,,,,e1
南西砦385,未攻略,1,-378,-506,,,,,,,,e1
南西砦386,未攻略,4,-370,-553,,,,,,,,e1
南西砦387,未攻略,3,-376,-598,,,,,,,,e1
南西砦388,未攻略,4,-377,-635,,,,,,,,e1
南西砦389,未攻略,1,-373,-683,,,,,,,,e1
南西砦39,未攻略,1,-68,-551,,,,,,,,e1
南西砦390,未攻略,3,-374,-724,,,,,,,,e1
南西砦391,未攻略,2,-375,-770,,,,,,,,e1
南西砦392,未攻略,4,-375,-814,,,,,,,,e1
南西砦393,未攻略,3,-374,-861,,,,,,,,e1
南西砦394,未攻略,3,-373,-901,,,,,,,,e1
南西砦395,未攻略,2,-373,-946,,,,,,,,e1
南西砦396,未攻略,2,-370,-990,,,,,,,,e1
南西砦397,未攻略,3,-376,-1038,,,,,,,,e1
南西砦398,未攻略,2,-377,-1081,,,,,,,,e1
南西砦399,未攻略,3,-371,-1122,,,,,,,,e1
南西砦40,未攻略,3,-66,-591,,,,,,,,e1
南西砦400,未攻略,4,-376,-1170,,,,,,,,e1
南西砦401,未攻略,5,-375,-1212,,,,,,,,e1
南西砦402,未攻略,3,-378,-1252,,,,,,,,e1
南西砦41,未攻略,2,-69,-638,,,,,,,,e1
南西砦412,未攻略,5,-395,-439,,,,,,,,e1
南西砦413,未攻略,2,-399,-488,,,,,,,,e1
南西砦414,未攻略,2,-392,-531,,,,,,,,e1
南西砦415,未攻略,4,-400,-576,,,,,,,,e1
南西砦416,未攻略,1,-399,-612,,,,,,,,e1
南西砦417,未攻略,2,-397,-656,,,,,,,,e1
南西砦418,未攻略,1,-396,-707,,,,,,,,e1
南西砦419,未攻略,5,-399,-749,,,,,,,,e1
南西砦42,未攻略,2,-67,-681,,,,,,,,e1
南西砦420,未攻略,3,-400,-793,,,,,,,,e1
南西砦421,未攻略,4,-400,-832,,,,,,,,e1
南西砦422,未攻略,2,-396,-883,,,,,,,,e1
南西砦423,未攻略,1,-393,-923,,,,,,,,e1
南西砦424,未攻略,5,-394,-965,,,,,,,,e1
南西砦425,未攻略,2,-393,-1010,,,,,,,,e1
南西砦426,未攻略,4,-394,-1059,,,,,,,,e1
南西砦427,未攻略,3,-399,-1099,,,,,,,,e1
南西砦428,未攻略,3,-400,-1141,,,,,,,,e1
南西砦429,未攻略,1,-397,-1187,,,,,,,,e1
南西砦43,未攻略,2,-65,-723,,,,,,,,e1
南西砦430,未攻略,5,-398,-1230,,,,,,,,e1
南西砦431,未攻略,4,-397,-1278,,,,,,,,e1
南西砦44,未攻略,1,-62,-774,,,,,,,,e1
南西砦45,未攻略,4,-69,-944,,,,,,,,e1
南西砦46,未攻略,4,-67,-990,,,,,,,,e1
南西砦47,未攻略,1,-70,-1034,,,,,,,,e1
南西砦5,未攻略,1,-25,-416,,,,,,,,e1
南西砦53,未攻略,3,-86,-440,,,,,,,,e1
南西砦54,未攻略,3,-91,-485,,,,,,,,e1
南西砦55,未攻略,5,-86,-532,,,,,,,,e1
南西砦56,未攻略,1,-85,-568,,,,,,,,e1
南西砦57,未攻略,3,-92,-620,,,,,,,,e1
南西砦58,未攻略,2,-88,-663,,,,,,,,e1
南西砦59,未攻略,1,-91,-702,,,,,,,,e1
南西砦6,未攻略,2,-20,-460,,,,,,,,e1
南西砦60,未攻略,1,-85,-748,,,,,,,,e1
南西砦61,未攻略,1,-87,-788,,,,,,,,e1
南西砦62,未攻略,5,-91,-832,,,,,,,,e1
南西砦63,未攻略,1,-90,-882,,,,,,,,e1
南西砦64,未攻略,1,-85,-920,,,,,,,,e1
南西砦65,未攻略,4,-90,-968,,,,,,,,e1
南西砦66,未攻略,1,-89,-1013,,,,,,,,e1
南西砦7,未攻略,1,-20,-510,,,,,,,,e1
南西砦71,未攻略,5,-110,-421,,,,,,,,e1
南西砦72,未攻略,4,-106,-459,,,,,,,,e1
南西砦73,未攻略,2,-113,-506,,,,,,,,e1
南西砦74,未攻略,2,-113,-553,,,,,,,,e1
南西砦75,未攻略,2,-113,-590,,,,,,,,e1
南西砦76,未攻略,5,-106,-641,,,,,,,,e1
南西砦77,未攻略,5,-114,-682,,,,,,,,e1
南西砦78,未攻略,3,-109,-727,,,,,,,,e1
南西砦79,未攻略,2,-113,-766,,,,,,,,e1
南西砦8,未攻略,2,-20,-553,,,,,,,,e1
南西砦80,未攻略,5,-107,-818,,,,,,,,e1
南西砦81,未攻略,1,-114,-860,,,,,,,,e1
南西砦82,未攻略,4,-113,-899,,,,,,,,e1
南西砦83,未攻略,2,-114,-947,,,,,,,,e1
南西砦84,未攻略,3,-109,-988,,,,,,,,e1
南西砦85,未攻略,1,-110,-1036,,,,,,,,e1
南西砦9,未攻略,2,-22,-592,,,,,,,,e1
南西砦91,未攻略,3,-134,-440,,,,,,,,e1
南西砦92,未攻略,4,-132,-480,,,,,,,,e1
南西砦93,未攻略,2,-133,-529,,,,,,,,e1
南西砦94,未攻略,3,-131,-572,,,,,,,,e1
南西砦95,未攻略,1,-135,-617,,,,,,,,e1
南西砦96,未攻略,1,-128,-657,,,,,,,,e1
南西砦97,未攻略,3,-128,-700,,,,,,,,e1
南西砦98,未攻略,5,-132,-746,,,,,,,,e1
南西砦99,未攻略,3,-128,-791,,,,,,,,e1
南東砦100,未攻略,3,136,-482,,,,,,,,e1
南東砦101,未攻略,3,132,-532,,,,,,,,e1
南東砦102,未攻略,5,128,-571,,,,,,,,e1
南東砦103,未攻略,4,135,-618,,,,,,,,e1
南東砦104,未攻略,3,133,-661,,,,,,,,e1
南東砦105,未攻略,4,130,-701,,,,,,,,e1
南東砦106,未攻略,3,133,-749,,,,,,,,e1
南東砦107,未攻略,3,131,-790,,,,,,,,e1
南東砦108,未攻略,1,131,-833,,,,,,,,e1
南東砦109,未攻略,4,130,-880,,,,,,,,e1
南東砦110,未攻略,1,132,-923,,,,,,,,e1
南東砦111,未攻略,3,128,-972,,,,,,,,e1
南東砦112,未攻略,3,133,-1013,,,,,,,,e1
南東砦113,未攻略,1,131,-1056,,,,,,,,e1
南東砦114,未攻略,1,133,-1097,,,,,,,,e1
南東砦115,未攻略,2,135,-1145,,,,,,,,e1
南東砦116,未攻略,4,130,-1191,,,,,,,,e1
南東砦117,未攻略,1,131,-1231,,,,,,,,e1
南東砦118,未攻略,1,129,-1278,,,,,,,,e1
南東砦123,未攻略,2,152,-422,,,,,,,,e1
南東砦124,未攻略,3,156,-466,,,,,,,,e1
南東砦125,未攻略,3,151,-505,,,,,,,,e1
南東砦126,未攻略,2,158,-551,,,,,,,,e1
南東砦127,未攻略,1,153,-592,,,,,,,,e1
南東砦128,未攻略,2,151,-635,,,,,,,,e1
南東砦129,未攻略,3,150,-685,,,,,,,,e1
南東砦13,未攻略,3,18,-419,,,,,,,,e1
南東砦130,未攻略,5,152,-727,,,,,,,,e1
南東砦131,未攻略,5,157,-770,,,,,,,,e1
南東砦132,未攻略,2,153,-816,,,,,,,,e1
南東砦133,未攻略,2,157,-856,,,,,,,,e1
南東砦134,未攻略,3,158,-906,,,,,,,,e1
南東砦135,未攻略,2,152,-944,,,,,,,,e1
南東砦136,未攻略,2,156,-993,,,,,,,,e1
南東砦137,未攻略,3,153,-1031,,,,,,,,e1
南東砦138,未攻略,2,157,-1082,,,,,,,,e1
南東砦139,未攻略,1,151,-1119,,,,,,,,e1
南東砦14,未攻略,5,19,-460,,,,,,,,e1
南東砦140,未攻略,4,151,-1169,,,,,,,,e1
南東砦141,未攻略,4,152,-1209,,,,,,,,e1
南東砦142,未攻略,3,151,-1255,,,,,,,,e1
南東砦1444,未攻略,1,2,-437,,,,,,,,e1
南東砦1445,未攻略,2,1,-656,,,,,,,,e1
南東砦1446,未攻略,1,2,-708,,,,,,,,e1
南東砦1447,未攻略,2,0,-752,,,,,,,,e1
南東砦1448,未攻略,2,1,-970,,,,,,,,e1
南東砦1449,未攻略,3,2,-1010,,,,,,,,e1
南東砦148,未攻略,2,179,-440,,,,,,,,e1
南東砦149,未攻略,4,176,-488,,,,,,,,e1
南東砦15,未攻略,1,20,-510,,,,,,,,e1
南東砦150,未攻略,2,173,-528,,,,,,,,e1
南東砦151,未攻略,3,176,-572,,,,,,,,e1
南東砦152,未攻略,2,173,-620,,,,,,,,e1
南東砦153,未攻略,3,175,-664,,,,,,,,e1
南東砦154,未攻略,5,180,-700,,,,,,,,e1
南東砦155,未攻略,4,174,-749,,,,,,,,e1
南東砦156,未攻略,3,173,-791,,,,,,,,e1
南東砦157,未攻略,2,178,-840,,,,,,,,e1
南東砦158,未攻略,2,179,-881,,,,,,,,e1
南東砦159,未攻略,2,176,-928,,,,,,,,e1
南東砦16,未攻略,3,25,-546,,,,,,,,e1
南東砦160,未攻略,5,174,-967,,,,,,,,e1
南東砦161,未攻略,2,179,-1008,,,,,,,,e1
南東砦162,未攻略,1,173,-1055,,,,,,,,e1
南東砦163,未攻略,1,178,-1231,,,,,,,,e1
南東砦164,未攻略,3,172,-1277,,,,,,,,e1
南東砦169,未攻略,1,197,-417,,,,,,,,e1
南東砦17,未攻略,2,21,-594,,,,,,,,e1
南東砦170,未攻略,1,198,-464,,,,,,,,e1
南東砦171,未攻略,2,201,-507,,,,,,,,e1
南東砦172,未攻略,3,198,-554,,,,,,,,e1
南東砦173,未攻略,1,194,-592,,,,,,,,e1
南東砦174,未攻略,5,195,-636,,,,,,,,e1
南東砦175,未攻略,2,197,-680,,,,,,,,e1
南東砦176,未攻略,3,200,-729,,,,,,,,e1
南東砦177,未攻略,1,197,-771,,,,,,,,e1
南東砦178,未攻略,5,194,-811,,,,,,,,e1
南東砦179,未攻略,1,199,-861,,,,,,,,e1
南東砦18,未攻略,4,26,-635,,,,,,,,e1
南東砦180,未攻略,3,202,-899,,,,,,,,e1
南東砦181,未攻略,2,195,-948,,,,,,,,e1
南東砦182,未攻略,3,202,-991,,,,,,,,e1
南東砦183,未攻略,3,199,-1032,,,,,,,,e1
南東砦184,未攻略,3,201,-1078,,,,,,,,e1
南東砦185,未攻略,3,197,-1214,,,,,,,,e1
南東砦186,未攻略,1,194,-1253,,,,,,,,e1
南東砦19,未攻略,1,18,-682,,,,,,,,e1
南東砦196,未攻略,4,216,-436,,,,,,,,e1
南東砦197,未攻略,5,216,-488,,,,,,,,e1
南東砦198,未攻略,3,222,-528,,,,,,,,e1
南東砦199,未攻略,2,217,-570,,,,,,,,e1
南東砦20,未攻略,1,18,-727,,,,,,,,e1
南東砦200,未攻略,1,224,-615,,,,,,,,e1
南東砦201,未攻略,5,221,-661,,,,,,,,e1
南東砦202,未攻略,4,224,-707,,,,,,,,e1
南東砦203,未攻略,5,223,-744,,,,,,,,e1
南東砦204,未攻略,3,224,-791,,,,,,,,e1
南東砦205,未攻略,1,222,-836,,,,,,,,e1
南東砦206,未攻略,3,216,-877,,,,,,,,e1
南東砦207,未攻略,1,217,-928,,,,,,,,e1
南東砦208,未攻略,5,223,-964,,,,,,,,e1
南東砦209,未攻略,4,216,-1012,,,,,,,,e1
南東砦21,未攻略,3,26,-774,,,,,,,,e1
南東砦210,未攻略,4,221,-1057,,,,,,,,e1
南東砦211,未攻略,4,218,-1231,,,,,,,,e1
南東砦212,未攻略,1,224,-1276,,,,,,,,e1
南東砦22,未攻略,4,19,-946,,,,,,,,e1
南東砦222,未攻略,1,244,-419,,,,,,,,e1
南東砦223,未攻略,1,239,-458,,,,,,,,e1
南東砦224,未攻略,4,244,-507,,,,,,,,e1
南東砦225,未攻略,1,245,-546,,,,,,,,e1
南東砦226,未攻略,3,245,-595,,,,,,,,e1
南東砦227,未攻略,4,244,-637,,,,,,,,e1
南東砦228,未攻略,2,241,-682,,,,,,,,e1
南東砦229,未攻略,1,238,-723,,,,,,,,e1
南東砦23,未攻略,2,18,-991,,,,,,,,e1
南東砦230,未攻略,3,242,-771,,,,,,,,e1
南東砦231,未攻略,2,245,-815,,,,,,,,e1
南東砦232,未攻略,2,242,-855,,,,,,,,e1
南東砦233,未攻略,2,246,-901,,,,,,,,e1
南東砦234,未攻略,3,244,-942,,,,,,,,e1
南東砦235,未攻略,2,246,-992,,,,,,,,e1
南東砦236,未攻略,4,239,-1036,,,,,,,,e1
南東砦237,未攻略,1,240,-1074,,,,,,,,e1
南東砦238,未攻略,1,242,-1210,,,,,,,,e1
南東砦239,未攻略,3,240,-1254,,,,,,,,e1
南東砦24,未攻略,4,18,-1031,,,,,,,,e1
南東砦249,未攻略,2,262,-442,,,,,,,,e1
南東砦250,未攻略,1,260,-482,,,,,,,,e1
南東砦251,未攻略,2,264,-526,,,,,,,,e1
南東砦252,未攻略,1,268,-570,,,,,,,,e1
南東砦253,未攻略,4,265,-615,,,,,,,,e1
南東砦254,未攻略,3,264,-663,,,,,,,,e1
南東砦255,未攻略,1,263,-706,,,,,,,,e1
南東砦256,未攻略,2,260,-750,,,,,,,,e1
南東砦257,未攻略,3,267,-796,,,,,,,,e1
南東砦258,未攻略,1,268,-832,,,,,,,,e1
南東砦259,未攻略,3,265,-881,,,,,,,,e1
南東砦260,未攻略,2,261,-925,,,,,,,,e1
南東砦261,未攻略,1,260,-965,,,,,,,,e1
南東砦262,未攻略,1,260,-1014,,,,,,,,e1
南東砦263,未攻略,1,262,-1055,,,,,,,,e1
南東砦264,未攻略,3,267,-1236,,,,,,,,e1
南東砦265,未攻略,5,263,-1272,,,,,,,,e1
南東砦275,未攻略,1,284,-419,,,,,,,,e1
南東砦276,未攻略,1,284,-460,,,,,,,,e1
南東砦277,未攻略,2,287,-510,,,,,,,,e1
南東砦278,未攻略,1,289,-548,,,,,,,,e1
南東砦279,未攻略,3,290,-590,,,,,,,,e1
南東砦280,未攻略,1,285,-634,,,,,,,,e1
南東砦281,未攻略,1,284,-686,,,,,,,,e1
南東砦282,未攻略,1,285,-727,,,,,,,,e1
南東砦283,未攻略,3,285,-774,,,,,,,,e1
南東砦284,未攻略,1,285,-813,,,,,,,,e1
南東砦285,未攻略,2,289,-860,,,,,,,,e1
南東砦286,未攻略,2,286,-906,,,,,,,,e1
南東砦287,未攻略,3,283,-949,,,,,,,,e1
南東砦288,未攻略,4,287,-989,,,,,,,,e1
南東砦289,未攻略,1,286,-1032,,,,,,,,e1
南東砦290,未攻略,3,285,-1079,,,,,,,,e1
南東砦291,未攻略,1,288,-1121,,,,,,,,e1
南東砦292,未攻略,3,285,-1168,,,,,,,,e1
南東砦293,未攻略,3,282,-1210,,,,,,,,e1
南東砦294,未攻略,5,282,-1253,,,,,,,,e1
南東砦30,未攻略,5,48,-436,,,,,,,,e1
南東砦304,未攻略,3,308,-440,,,,,,,,e1
南東砦305,未攻略,5,305,-483,,,,,,,,e1
南東砦306,未攻略,4,310,-530,,,,,,,,e1
南東砦307,未攻略,3,304,-569,,,,,,,,e1
南東砦308,未攻略,4,311,-615,,,,,,,,e1
南東砦309,未攻略,1,309,-664,,,,,,,,e1
南東砦31,未攻略,2,47,-482,,,,,,,,e1
南東砦310,未攻略,2,309,-701,,,,,,,,e1
南東砦311,未攻略,4,312,-744,,,,,,,,e1
南東砦312,未攻略,1,310,-795,,,,,,,,e1
南東砦313,未攻略,2,305,-832,,,,,,,,e1
南東砦314,未攻略,3,310,-880,,,,,,,,e1
南東砦315,未攻略,1,311,-921,,,,,,,,e1
南東砦316,未攻略,2,309,-967,,,,,,,,e1
南東砦317,未攻略,1,304,-1012,,,,,,,,e1
南東砦318,未攻略,3,311,-1057,,,,,,,,e1
南東砦319,未攻略,5,311,-1104,,,,,,,,e1
南東砦32,未攻略,1,48,-530,,,,,,,,e1
南東砦320,未攻略,5,309,-1148,,,,,,,,e1
南東砦321,未攻略,2,305,-1190,,,,,,,,e1
南東砦322,未攻略,4,311,-1230,,,,,,,,e1
南東砦323,未攻略,1,305,-1276,,,,,,,,e1
南東砦33,未攻略,3,47,-575,,,,,,,,e1
南東砦333,未攻略,2,331,-421,,,,,,,,e1
南東砦334,未攻略,1,328,-458,,,,,,,,e1
南東砦335,未攻略,3,330,-502,,,,,,,,e1
