NPC名	X座標	Y座標	★
南東砦112	133	-1013	★3
南東砦113	131	-1056	★1
南東砦114	133	-1097	★1
南東砦115	135	-1145	★2
南東砦116	130	-1191	★4
南東砦117	131	-1231	★1
南東砦118	129	-1278	★1
南東砦123	152	-422	★2
南東砦124	156	-466	★3
南東砦125	151	-505	★3
南東砦126	158	-551	★2
南東砦127	153	-592	★1
南東砦128	151	-635	★2
南東砦129	150	-685	★3
南東砦13	18	-419	★3
南東砦130	152	-727	★5
南東砦131	157	-770	★5
南東砦132	153	-816	★2
南東砦133	157	-856	★2
南東砦134	158	-906	★3
南東砦135	152	-944	★2
南東砦136	156	-993	★2
南東砦137	153	-1031	★3
南東砦138	157	-1082	★2
南東砦139	151	-1119	★1
南東砦14	19	-460	★5
南東砦140	151	-1169	★4
南東砦141	152	-1209	★4
南東砦142	151	-1255	★3
南東砦1444	2	-437	★1
南東砦1445	1	-656	★2
南東砦1446	2	-708	★1
南東砦1447	0	-752	★2
南東砦1448	1	-970	★2
南東砦1449	2	-1010	★3
南東砦148	179	-440	★2
南東砦149	176	-488	★4
南東砦15	20	-510	★1
南東砦150	173	-528	★2
南東砦151	176	-572	★3
南東砦152	173	-620	★2
南東砦153	175	-664	★3
南東砦154	180	-700	★5
南東砦155	174	-749	★4
南東砦156	173	-791	★3
南東砦157	178	-840	★2
南東砦158	179	-881	★2
南東砦159	176	-928	★2
南東砦16	25	-546	★3
南東砦160	174	-967	★5
南東砦161	179	-1008	★2
南東砦162	173	-1055	★1
南東砦163	178	-1231	★1
南東砦164	172	-1277	★3
南東砦169	197	-417	★1
南東砦17	21	-594	★2
南東砦170	198	-464	★1
南東砦171	201	-507	★2
南東砦172	198	-554	★3
南東砦173	194	-592	★1
南東砦174	195	-636	★5
南東砦175	197	-680	★2
南東砦176	200	-729	★3
南東砦177	197	-771	★1
南東砦178	194	-811	★5
南東砦179	199	-861	★1
南東砦18	26	-635	★4
南東砦180	202	-899	★3
南東砦181	195	-948	★2
南東砦182	202	-991	★3
南東砦183	199	-1032	★3
南東砦184	201	-1078	★3
南東砦185	197	-1214	★3
南東砦186	194	-1253	★1
南東砦19	18	-682	★1
南東砦196	216	-436	★4
南東砦197	216	-488	★5
南東砦198	222	-528	★3
南東砦199	217	-570	★2
南東砦20	18	-727	★1
南東砦200	224	-615	★1
南東砦201	221	-661	★5
南東砦202	224	-707	★4
南東砦203	223	-744	★5
南東砦204	224	-791	★3
南東砦205	222	-836	★1
南東砦206	216	-877	★3
南東砦207	217	-928	★1
南東砦208	223	-964	★5
南東砦209	216	-1012	★4
南東砦21	26	-774	★3
南東砦210	221	-1057	★4
南東砦211	218	-1231	★4
南東砦212	224	-1276	★1
南東砦22	19	-946	★4
南東砦222	244	-419	★1
南東砦223	239	-458	★1
南東砦224	244	-507	★4
南東砦225	245	-546	★1
南東砦226	245	-595	★3
南東砦227	244	-637	★4
南東砦228	241	-682	★2
南東砦229	238	-723	★1
南東砦23	18	-991	★2
南東砦230	242	-771	★3
南東砦231	245	-815	★2
南東砦232	242	-855	★2
南東砦233	246	-901	★2
南東砦234	244	-942	★3
南東砦235	246	-992	★2
南東砦236	239	-1036	★4
南東砦237	240	-1074	★1
南東砦238	242	-1210	★1
南東砦239	240	-1254	★3
南東砦24	18	-1031	★4
南東砦249	262	-442	★2
南東砦250	260	-482	★1
南東砦251	264	-526	★2
南東砦252	268	-570	★1
南東砦253	265	-615	★4
南東砦254	264	-663	★3
南東砦255	263	-706	★1
南東砦256	260	-750	★2
南東砦257	267	-796	★3
南東砦258	268	-832	★1
南東砦259	265	-881	★3
南東砦260	261	-925	★2
南東砦261	260	-965	★1
南東砦262	260	-1014	★1
南東砦263	262	-1055	★1
南東砦264	267	-1236	★3
南東砦265	263	-1272	★5
南東砦275	284	-419	★1
南東砦276	284	-460	★1
南東砦277	287	-510	★2
南東砦278	289	-548	★1
南東砦279	290	-590	★3
南東砦280	285	-634	★1
南東砦281	284	-686	★1
南東砦282	285	-727	★1
南東砦283	285	-774	★3
南東砦284	285	-813	★1
南東砦285	289	-860	★2
南東砦286	286	-906	★2
南東砦287	283	-949	★3
南東砦288	287	-989	★4
南東砦289	286	-1032	★1
南東砦290	285	-1079	★3
南東砦291	288	-1121	★1
南東砦292	285	-1168	★3
南東砦293	282	-1210	★3
南東砦294	282	-1253	★5
南東砦30	48	-436	★5
南東砦304	308	-440	★3
南東砦305	305	-483	★5
南東砦306	310	-530	★4
南東砦307	304	-569	★3
南東砦308	311	-615	★4
南東砦309	309	-664	★1
南東砦31	47	-482	★2
南東砦310	309	-701	★2
南東砦311	312	-744	★4
南東砦312	310	-795	★1
南東砦313	305	-832	★2
南東砦314	310	-880	★3
南東砦315	311	-921	★1
南東砦316	309	-967	★2
南東砦317	304	-1012	★1
南東砦318	311	-1057	★3
南東砦319	311	-1104	★5
南東砦32	48	-530	★1
南東砦320	309	-1148	★5
南東砦321	305	-1190	★2
南東砦322	311	-1230	★4
南東砦323	305	-1276	★1
南東砦33	47	-575	★3
南東砦333	331	-421	★2
南東砦334	328	-458	★1
南東砦335	330	-502	★3
南東砦336	329	-546	★1
南東砦337	330	-593	★1
南東砦338	328	-641	★2
南東砦339	329	-684	★5
南東砦34	46	-614	★1
南東砦340	334	-722	★3
南東砦341	326	-766	★1
南東砦342	331	-811	★4
南東砦343	327	-854	★5
南東砦344	330	-898	★3
南東砦345	330	-945	★3
南東砦346	328	-993	★5
南東砦347	328	-1037	★2
南東砦348	333	-1074	★1
南東砦349	328	-1126	★4
南東砦35	48	-660	★1
南東砦350	328	-1166	★2
南東砦351	329	-1211	★3
南東砦352	327	-1255	★2
南東砦36	47	-700	★5
南東砦362	348	-441	★2
南東砦363	351	-486	★3
南東砦364	351	-525	★1
南東砦365	353	-574	★1
南東砦366	351	-617	★3
南東砦367	354	-661	★4
南東砦368	354	-705	★2
南東砦369	349	-752	★2
南東砦37	40	-746	★2
南東砦370	353	-790	★1
南東砦371	349	-837	★2
南東砦372	348	-876	★2
南東砦373	348	-925	★3
南東砦374	353	-966	★3
南東砦375	355	-1008	★1
南東砦376	348	-1057	★4
南東砦377	349	-1100	★1
南東砦378	349	-1144	★1
南東砦379	350	-1188	★5
南東砦38	47	-966	★3
南東砦380	351	-1230	★3
南東砦381	351	-1280	★3
南東砦39	43	-1015	★4
南東砦391	376	-417	★2
南東砦392	371	-464	★4
南東砦393	374	-509	★4
南東砦394	370	-546	★2
南東砦395	373	-598	★3
南東砦396	371	-642	★1
南東砦397	375	-686	★1
南東砦398	376	-728	★1
南東砦399	374	-766	★3
南東砦400	376	-818	★5
南東砦401	375	-856	★2
南東砦402	378	-898	★1
南東砦403	374	-947	★2
南東砦404	370	-986	★1
南東砦405	377	-1038	★3
南東砦406	378	-1080	★2
南東砦407	371	-1122	★2
南東砦408	377	-1162	★2
南東砦409	371	-1207	★5
南東砦410	372	-1252	★2
南東砦420	393	-443	★3
南東砦421	397	-486	★1
南東砦422	393	-527	★3
南東砦423	398	-574	★3
南東砦424	400	-617	★2
南東砦425	398	-658	★3
南東砦426	395	-700	★3
南東砦427	397	-746	★5
南東砦428	397	-795	★4
南東砦429	395	-838	★1
南東砦430	400	-876	★1
南東砦431	400	-926	★3
南東砦432	395	-966	★5
南東砦433	397	-1008	★3
南東砦434	392	-1053	★1
南東砦435	394	-1097	★5
南東砦436	392	-1147	★2
南東砦437	393	-1190	★4
南東砦438	396	-1236	★3
南東砦439	399	-1273	★3
南東砦44	70	-416	★3
南東砦45	67	-466	★3
南東砦46	69	-502	★2
南東砦47	64	-551	★4
南東砦48	69	-597	★2
南東砦49	67	-634	★2
南東砦50	65	-680	★5
南東砦51	68	-725	★1
南東砦52	70	-767	★4
南東砦53	63	-944	★1
南東砦54	62	-993	★5
南東砦55	64	-1030	★3
南東砦61	91	-437	★1
南東砦62	91	-488	★5
南東砦63	90	-525	★3
南東砦64	92	-573	★2
南東砦65	88	-612	★4
南東砦66	89	-659	★1
南東砦67	90	-701	★2
南東砦68	87	-747	★4
南東砦69	84	-789	★5
南東砦70	86	-837	★3
南東砦71	84	-879	★1
南東砦72	87	-925	★3
南東砦73	89	-971	★4
南東砦74	90	-1016	★3
南東砦79	107	-414	★4
南東砦80	112	-461	★3
南東砦81	113	-503	★1
南東砦82	110	-546	★5
南東砦83	107	-598	★2
南東砦84	109	-642	★1
南東砦85	110	-685	★1
南東砦86	108	-726	★2
南東砦87	109	-772	★1
南東砦88	112	-816	★2
南東砦89	108	-859	★3
南東砦90	107	-902	★1
南東砦91	107	-944	★3
南東砦92	113	-988	★3
南東砦93	109	-1036	★2
南東砦99	129	-439	★3
離宮：南西砦10	213	-1176	★5
離宮：南西砦11	201	-1176	★5
離宮：南西砦12	189	-1176	★5
離宮：南西砦19	189	-1152	★5
離宮：南西砦20	189	-1164	★5
離宮：南東砦15	261	-1152	★5
離宮：南東砦16	261	-1164	★5
離宮：南東砦7	261	-1176	★5
離宮：南東砦8	249	-1176	★5
離宮：南東砦9	237	-1176	★5
離宮：北西砦17	189	-1116	★5
離宮：北西砦18	189	-1128	★5
離宮：北西砦4	213	-1104	★5
離宮：北西砦5	201	-1104	★5
離宮：北西砦6	189	-1104	★5
離宮：北東砦1	261	-1104	★5
離宮：北東砦13	261	-1116	★5
離宮：北東砦14	261	-1128	★5
離宮：北東砦2	249	-1104	★5
離宮：北東砦3	237	-1104	★5
襄陽：南西砦100	-84	-1252	★4
襄陽：南西砦115	-12	-1240	★5
襄陽：南西砦116	-36	-1240	★5
襄陽：南西砦117	-48	-1240	★5
襄陽：南西砦118	-60	-1240	★5
襄陽：南西砦130	-60	-1192	★5
襄陽：南西砦131	-60	-1216	★5
襄陽：南西砦132	-60	-1228	★5
襄陽：南西砦24	-12	-1288	★3
襄陽：南西砦25	-36	-1288	★3
襄陽：南西砦26	-48	-1288	★3
襄陽：南西砦27	-60	-1288	★3
襄陽：南西砦28	-84	-1288	★3
襄陽：南西砦29	-96	-1288	★3
襄陽：南西砦30	-108	-1288	★3
襄陽：南西砦51	-108	-1192	★3
襄陽：南西砦52	-108	-1216	★3
襄陽：南西砦53	-108	-1228	★3
襄陽：南西砦54	-108	-1240	★3
襄陽：南西砦55	-108	-1264	★3
襄陽：南西砦56	-108	-1276	★3
襄陽：南西砦75	-12	-1264	★4
襄陽：南西砦76	-24	-1264	★4
襄陽：南西砦77	-36	-1264	★4
襄陽：南西砦78	-60	-1264	★4
襄陽：南西砦79	-72	-1264	★4
襄陽：南西砦80	-84	-1264	★4
襄陽：南西砦96	-84	-1192	★4
襄陽：南西砦97	-84	-1204	★4
襄陽：南西砦98	-84	-1216	★4
襄陽：南西砦99	-84	-1240	★4
襄陽：南東砦110	60	-1240	★5
襄陽：南東砦111	48	-1240	★5
襄陽：南東砦112	36	-1240	★5
襄陽：南東砦113	12	-1240	★5
襄陽：南東砦114	0	-1240	★5
襄陽：南東砦123	60	-1192	★5
襄陽：南東砦124	60	-1216	★5
襄陽：南東砦125	60	-1228	★5
襄陽：南東砦16	108	-1288	★3
襄陽：南東砦17	96	-1288	★3
襄陽：南東砦18	84	-1288	★3
襄陽：南東砦19	60	-1288	★3
襄陽：南東砦20	48	-1288	★3
襄陽：南東砦21	36	-1288	★3
襄陽：南東砦22	12	-1288	★3
襄陽：南東砦23	0	-1288	★3
襄陽：南東砦38	108	-1192	★3
襄陽：南東砦39	108	-1216	★3
襄陽：南東砦40	108	-1228	★3
襄陽：南東砦41	108	-1240	★3
襄陽：南東砦42	108	-1264	★3
襄陽：南東砦43	108	-1276	★3
襄陽：南東砦69	84	-1264	★4
襄陽：南東砦70	72	-1264	★4
襄陽：南東砦71	60	-1264	★4
襄陽：南東砦72	36	-1264	★4
襄陽：南東砦73	24	-1264	★4
襄陽：南東砦74	12	-1264	★4
襄陽：南東砦86	84	-1192	★4
襄陽：南東砦87	84	-1204	★4
襄陽：南東砦88	84	-1216	★4
襄陽：南東砦89	84	-1240	★4
襄陽：南東砦90	84	-1252	★4
襄陽：北西砦10	-36	-1072	★3
襄陽：北西砦106	-12	-1120	★5
襄陽：北西砦107	-36	-1120	★5
襄陽：北西砦108	-48	-1120	★5
襄陽：北西砦109	-60	-1120	★5
襄陽：北西砦11	-48	-1072	★3
襄陽：北西砦12	-60	-1072	★3
襄陽：北西砦126	-60	-1132	★5
襄陽：北西砦127	-60	-1144	★5
襄陽：北西砦128	-60	-1168	★5
襄陽：北西砦129	-60	-1180	★5
襄陽：北西砦13	-84	-1072	★3
襄陽：北西砦14	-96	-1072	★3
襄陽：北西砦15	-108	-1072	★3
襄陽：北西砦44	-108	-1084	★3
襄陽：北西砦45	-108	-1096	★3
襄陽：北西砦46	-108	-1120	★3
襄陽：北西砦47	-108	-1132	★3
襄陽：北西砦48	-108	-1144	★3
襄陽：北西砦49	-108	-1168	★3
襄陽：北西砦50	-108	-1180	★3
襄陽：北西砦63	-12	-1096	★4
襄陽：北西砦64	-24	-1096	★4
襄陽：北西砦65	-36	-1096	★4
襄陽：北西砦66	-60	-1096	★4
襄陽：北西砦67	-72	-1096	★4
襄陽：北西砦68	-84	-1096	★4
襄陽：北西砦9	-12	-1072	★3
襄陽：北西砦91	-84	-1108	★4
襄陽：北西砦92	-84	-1120	★4
襄陽：北西砦93	-84	-1144	★4
襄陽：北西砦94	-84	-1156	★4
襄陽：北西砦95	-84	-1168	★4
襄陽：北東砦1	108	-1072	★3
襄陽：北東砦101	60	-1120	★5
襄陽：北東砦102	48	-1120	★5
襄陽：北東砦103	36	-1120	★5
襄陽：北東砦104	12	-1120	★5
襄陽：北東砦105	0	-1120	★5
襄陽：北東砦119	60	-1132	★5
襄陽：北東砦120	60	-1144	★5
襄陽：北東砦121	60	-1168	★5
襄陽：北東砦122	60	-1180	★5
襄陽：北東砦2	96	-1072	★3
襄陽：北東砦3	84	-1072	★3
襄陽：北東砦31	108	-1084	★3
襄陽：北東砦32	108	-1096	★3
襄陽：北東砦33	108	-1120	★3
襄陽：北東砦34	108	-1132	★3
襄陽：北東砦35	108	-1144	★3
襄陽：北東砦36	108	-1168	★3
襄陽：北東砦37	108	-1180	★3
襄陽：北東砦4	60	-1072	★3
襄陽：北東砦5	48	-1072	★3
襄陽：北東砦57	84	-1096	★4
襄陽：北東砦58	72	-1096	★4
襄陽：北東砦59	60	-1096	★4
襄陽：北東砦6	36	-1072	★3
襄陽：北東砦60	36	-1096	★4
襄陽：北東砦61	24	-1096	★4
襄陽：北東砦62	12	-1096	★4
襄陽：北東砦7	12	-1072	★3
襄陽：北東砦8	0	-1072	★3
襄陽：北東砦81	84	-1108	★4
襄陽：北東砦82	84	-1120	★4
襄陽：北東砦83	84	-1144	★4
襄陽：北東砦84	84	-1156	★4
襄陽：北東砦85	84	-1168	★4
成都	-1100	-1100	★8
麒麟大砦	-575	-575	★7
二黒砦	-780	-1100	★6
坤宮砦	-1100	-780	★6
坤宮：南西砦10	-1112	-816	★5
坤宮：南西砦11	-1124	-816	★5
坤宮：南西砦12	-1136	-816	★5
坤宮：南西砦19	-1136	-792	★5
坤宮：南西砦20	-1136	-804	★5
坤宮：南東砦15	-1064	-792	★5
坤宮：南東砦16	-1064	-804	★5
坤宮：南東砦7	-1064	-816	★5
坤宮：南東砦8	-1076	-816	★5
坤宮：南東砦9	-1088	-816	★5
坤宮：北西砦17	-1136	-756	★5
坤宮：北西砦18	-1136	-768	★5
坤宮：北西砦4	-1112	-744	★5
坤宮：北西砦5	-1124	-744	★5
坤宮：北西砦6	-1136	-744	★5
坤宮：北東砦1	-1064	-744	★5
坤宮：北東砦13	-1064	-756	★5
坤宮：北東砦14	-1064	-768	★5
坤宮：北東砦2	-1076	-744	★5
坤宮：北東砦3	-1088	-744	★5
成都：南西砦100	-1184	-1172	★4
成都：南西砦115	-1112	-1160	★5
成都：南西砦116	-1136	-1160	★5
成都：南西砦117	-1148	-1160	★5
成都：南西砦118	-1160	-1160	★5
成都：南西砦130	-1160	-1112	★5
成都：南西砦131	-1160	-1136	★5
成都：南西砦132	-1160	-1148	★5
成都：南西砦24	-1112	-1208	★3
成都：南西砦25	-1136	-1208	★3
成都：南西砦26	-1148	-1208	★3
成都：南西砦27	-1160	-1208	★3
成都：南西砦28	-1184	-1208	★3
成都：南西砦29	-1196	-1208	★3
成都：南西砦30	-1208	-1208	★3
成都：南西砦51	-1208	-1112	★3
成都：南西砦52	-1208	-1136	★3
成都：南西砦53	-1208	-1148	★3
成都：南西砦54	-1208	-1160	★3
成都：南西砦55	-1208	-1184	★3
成都：南西砦56	-1208	-1196	★3
成都：南西砦75	-1112	-1184	★4
成都：南西砦76	-1124	-1184	★4
成都：南西砦77	-1136	-1184	★4
成都：南西砦78	-1160	-1184	★4
成都：南西砦79	-1172	-1184	★4
成都：南西砦80	-1184	-1184	★4
成都：南西砦96	-1184	-1112	★4
成都：南西砦97	-1184	-1124	★4
成都：南西砦98	-1184	-1136	★4
成都：南西砦99	-1184	-1160	★4
成都：南東砦110	-1040	-1160	★5
成都：南東砦111	-1052	-1160	★5
成都：南東砦112	-1064	-1160	★5
成都：南東砦113	-1088	-1160	★5
成都：南東砦114	-1100	-1160	★5
成都：南東砦123	-1040	-1112	★5
成都：南東砦124	-1040	-1136	★5
成都：南東砦125	-1040	-1148	★5
成都：南東砦16	-992	-1208	★3
成都：南東砦17	-1004	-1208	★3
成都：南東砦18	-1016	-1208	★3
成都：南東砦19	-1040	-1208	★3
成都：南東砦20	-1052	-1208	★3
成都：南東砦21	-1064	-1208	★3
成都：南東砦22	-1088	-1208	★3
成都：南東砦23	-1100	-1208	★3
成都：南東砦38	-992	-1112	★3
成都：南東砦39	-992	-1136	★3
成都：南東砦40	-992	-1148	★3
成都：南東砦41	-992	-1160	★3
成都：南東砦42	-992	-1184	★3
成都：南東砦43	-992	-1196	★3
成都：南東砦69	-1016	-1184	★4
成都：南東砦70	-1028	-1184	★4
成都：南東砦71	-1040	-1184	★4
成都：南東砦72	-1064	-1184	★4
成都：南東砦73	-1076	-1184	★4
成都：南東砦74	-1088	-1184	★4
成都：南東砦86	-1016	-1112	★4
成都：南東砦87	-1016	-1124	★4
成都：南東砦88	-1016	-1136	★4
成都：南東砦89	-1016	-1160	★4
成都：南東砦90	-1016	-1172	★4
成都：北西砦10	-1136	-992	★3
成都：北西砦106	-1112	-1040	★5
成都：北西砦107	-1136	-1040	★5
成都：北西砦108	-1148	-1040	★5
成都：北西砦109	-1160	-1040	★5
成都：北西砦11	-1148	-992	★3
成都：北西砦12	-1160	-992	★3
成都：北西砦126	-1160	-1052	★5
成都：北西砦127	-1160	-1064	★5
成都：北西砦128	-1160	-1088	★5
成都：北西砦129	-1160	-1100	★5
成都：北西砦13	-1184	-992	★3
成都：北西砦14	-1196	-992	★3
成都：北西砦15	-1208	-992	★3
成都：北西砦44	-1208	-1004	★3
成都：北西砦45	-1208	-1016	★3
成都：北西砦46	-1208	-1040	★3
成都：北西砦47	-1208	-1052	★3
成都：北西砦48	-1208	-1064	★3
成都：北西砦49	-1208	-1088	★3
成都：北西砦50	-1208	-1100	★3
成都：北西砦63	-1112	-1016	★4
成都：北西砦64	-1124	-1016	★4
成都：北西砦65	-1136	-1016	★4
成都：北西砦66	-1160	-1016	★4
成都：北西砦67	-1172	-1016	★4
成都：北西砦68	-1184	-1016	★4
成都：北西砦9	-1112	-992	★3
成都：北西砦91	-1184	-1028	★4
成都：北西砦92	-1184	-1040	★4
成都：北西砦93	-1184	-1064	★4
成都：北西砦94	-1184	-1076	★4
成都：北西砦95	-1184	-1088	★4
成都：北東砦1	-992	-992	★3
成都：北東砦101	-1040	-1040	★5
成都：北東砦102	-1052	-1040	★5
成都：北東砦103	-1064	-1040	★5
成都：北東砦104	-1088	-1040	★5
成都：北東砦105	-1100	-1040	★5
成都：北東砦119	-1040	-1052	★5
成都：北東砦120	-1040	-1064	★5
成都：北東砦121	-1040	-1088	★5
成都：北東砦122	-1040	-1100	★5
成都：北東砦2	-1004	-992	★3
成都：北東砦3	-1016	-992	★3
成都：北東砦31	-992	-1004	★3
成都：北東砦32	-992	-1016	★3
成都：北東砦33	-992	-1040	★3
成都：北東砦34	-992	-1052	★3
成都：北東砦35	-992	-1064	★3
成都：北東砦36	-992	-1088	★3
成都：北東砦37	-992	-1100	★3
成都：北東砦4	-1040	-992	★3
成都：北東砦5	-1052	-992	★3
成都：北東砦57	-1016	-1016	★4
成都：北東砦58	-1028	-1016	★4
成都：北東砦59	-1040	-1016	★4
成都：北東砦6	-1064	-992	★3
成都：北東砦60	-1064	-1016	★4
成都：北東砦61	-1076	-1016	★4
成都：北東砦62	-1088	-1016	★4
