NPC名	X座標	Y座標	★
北東砦335	328	862	★2
北東砦336	326	903	★3
北東砦337	334	944	★4
北東砦338	333	986	★1
北東砦339	327	1037	★3
北東砦340	326	1078	★1
北東砦341	326	1122	★2
北東砦342	332	1167	★3
北東砦343	333	1213	★3
北東砦344	326	1256	★3
北東砦345	350	47	★4
北東砦346	356	90	★2
北東砦347	348	130	★2
北東砦348	352	175	★2
北東砦349	351	219	★1
北東砦350	350	262	★4
北東砦351	348	304	★2
北東砦352	354	355	★3
北東砦353	355	392	★5
北東砦354	350	444	★3
北東砦355	355	486	★5
北東砦356	348	528	★2
北東砦357	348	568	★1
北東砦358	350	612	★3
北東砦359	349	660	★5
北東砦360	350	702	★4
北東砦361	355	745	★5
北東砦362	356	790	★2
北東砦363	355	833	★3
北東砦364	350	882	★2
北東砦365	351	924	★3
北東砦366	351	964	★1
北東砦367	354	1008	★1
北東砦368	350	1055	★1
北東砦369	349	1100	★4
北東砦370	355	1142	★2
北東砦371	352	1187	★4
北東砦372	354	1230	★4
北東砦373	353	1272	★3
北東砦374	375	22	★2
北東砦375	371	69	★2
北東砦376	374	107	★2
北東砦377	370	150	★3
北東砦378	372	198	★1
北東砦379	374	241	★3
北東砦380	376	289	★4
北東砦381	376	334	★2
北東砦382	370	378	★1
北東砦383	374	418	★3
北東砦384	373	458	★3
北東砦385	377	509	★1
北東砦386	376	554	★2
北東砦387	376	597	★3
北東砦388	376	636	★1
北東砦389	377	682	★2
北東砦390	378	727	★1
北東砦391	378	769	★3
北東砦392	374	815	★1
北東砦393	371	857	★1
北東砦394	378	906	★2
北東砦395	371	942	★1
北東砦396	375	991	★1
北東砦397	370	1031	★5
北東砦398	376	1076	★3
北東砦399	378	1124	★4
北東砦400	378	1164	★1
北東砦401	370	1214	★1
北東砦402	376	1251	★1
北東砦403	396	42	★5
北東砦404	393	85	★5
北東砦405	393	131	★2
北東砦406	400	180	★2
北東砦407	399	224	★1
北東砦408	399	267	★1
北東砦409	400	306	★4
北東砦410	400	353	★5
北東砦411	399	400	★5
北東砦412	395	440	★5
北東砦413	399	484	★1
北東砦414	394	524	★3
北東砦415	400	573	★1
北東砦416	399	612	★1
北東砦417	400	660	★1
北東砦418	393	707	★3
北東砦419	395	745	★1
北東砦420	394	796	★2
北東砦421	397	839	★5
北東砦422	398	878	★1
北東砦423	395	922	★5
北東砦424	392	964	★3
北東砦425	400	1014	★1
北東砦426	396	1059	★1
北東砦427	395	1100	★3
北東砦428	400	1147	★2
北東砦429	392	1190	★3
北東砦430	393	1232	★1
北東砦431	400	1276	★1
北東砦432	416	26	★1
北東砦433	421	65	★2
北東砦434	414	109	★2
北東砦435	422	151	★3
北東砦436	419	201	★3
北東砦437	419	239	★4
北東砦438	417	288	★3
北東砦439	421	334	★2
北東砦440	420	374	★5
北東砦441	418	414	★1
北東砦442	420	458	★5
北東砦443	417	502	★2
北東砦444	414	551	★5
北東砦445	421	591	★3
北東砦446	416	642	★4
北東砦447	417	681	★4
北東砦448	417	725	★4
北東砦449	419	771	★3
北東砦450	417	815	★1
北東砦451	415	858	★4
北東砦452	419	906	★2
北東砦453	418	946	★3
北東砦454	417	992	★4
北東砦455	415	1038	★3
北東砦456	416	1077	★3
北東砦457	418	1118	★4
北東砦458	416	1170	★2
北東砦459	414	1214	★3
北東砦460	417	1257	★5
北東砦461	440	47	★3
北東砦462	443	92	★1
北東砦463	438	130	★5
北東砦464	441	173	★2
北東砦465	441	222	★3
北東砦466	438	265	★4
北東砦467	439	308	★1
北東砦468	443	350	★4
北東砦469	439	398	★2
北東砦470	439	438	★3
北東砦471	436	483	★1
北東砦472	437	527	★2
北東砦473	436	575	★1
北東砦474	442	617	★1
北東砦475	437	659	★1
北東砦476	438	704	★2
北東砦477	438	752	★3
北東砦478	442	796	★3
北東砦479	442	838	★5
北東砦480	439	876	★2
北東砦481	439	927	★3
北東砦482	436	971	★5
北東砦483	443	1014	★1
北東砦484	444	1052	★2
北東砦485	439	1097	★4
北東砦486	438	1143	★3
北東砦487	439	1184	★1
北東砦488	444	1230	★1
北東砦489	440	1274	★1
北東砦490	463	26	★2
北東砦491	461	63	★1
北東砦492	459	107	★1
北東砦493	466	156	★2
北東砦494	466	202	★3
北東砦495	465	241	★1
北東砦496	460	287	★2
北東砦497	463	327	★3
北東砦498	465	373	★2
北東砦499	464	414	★2
北東砦500	460	459	★3
北東砦501	458	508	★1
北東砦502	459	552	★2
北東砦503	459	596	★4
北東砦504	458	637	★3
北東砦505	464	682	★4
北東砦506	465	728	★1
北東砦507	459	772	★3
北東砦508	462	812	★1
北東砦509	466	854	★2
北東砦510	465	902	★3
北東砦511	463	950	★3
北東砦512	466	993	★4
北東砦513	459	1031	★2
北東砦514	466	1077	★4
北東砦515	462	1120	★1
北東砦516	462	1168	★1
北東砦517	458	1210	★1
北東砦518	461	1252	★1
北東砦519	486	41	★2
北東砦520	484	89	★3
北東砦521	482	128	★1
北東砦522	483	172	★1
北東砦523	487	222	★1
北東砦524	486	267	★1
北東砦525	480	304	★3
北東砦526	480	348	★3
北東砦527	485	395	★2
北東砦528	486	443	★1
北東砦529	481	480	★1
北東砦530	488	532	★4
北東砦531	486	574	★3
北東砦532	486	620	★3
北東砦533	485	656	★1
北東砦534	487	700	★3
北東砦535	484	749	★4
北東砦536	486	789	★3
北東砦537	481	838	★4
北東砦538	482	878	★2
北東砦539	487	924	★2
北東砦540	483	964	★1
北東砦541	480	1016	★3
北東砦542	480	1052	★2
北東砦543	484	1096	★1
北東砦544	481	1140	★2
北東砦545	482	1192	★1
北東砦546	483	1231	★3
北東砦547	488	1274	★2
北東砦548	510	20	★1
北東砦549	510	63	★2
北東砦550	503	106	★3
北東砦551	509	151	★1
北東砦552	504	197	★2
北東砦553	504	245	★3
北東砦554	510	286	★1
北東砦555	502	332	★5
北東砦556	504	377	★4
北東砦557	508	422	★1
北東砦558	505	461	★3
北東砦559	506	685	★3
北東砦560	509	722	★5
北東砦561	507	767	★2
北東砦562	509	817	★3
北東砦563	509	859	★3
北東砦564	505	904	★4
北東砦565	503	949	★5
北東砦566	506	991	★1
北東砦567	504	1034	★3
北東砦568	504	1077	★3
北東砦569	504	1125	★2
北東砦570	504	1165	★3
北東砦571	502	1207	★2
北東砦572	502	1252	★1
北東砦573	530	47	★1
北東砦574	525	86	★2
北東砦575	527	131	★2
北東砦576	527	179	★1
北東砦577	532	223	★5
北東砦578	527	266	★3
北東砦579	528	305	★3
北東砦580	526	355	★2
北東砦581	526	396	★4
北東砦582	528	440	★2
北東砦583	529	484	★3
北東砦584	531	663	★2
北東砦585	531	702	★4
北東砦586	531	751	★1
北東砦587	531	795	★2
北東砦588	526	839	★1
北東砦589	527	883	★2
北東砦590	532	925	★2
北東砦591	531	968	★2
北東砦592	531	1014	★1
北東砦593	524	1059	★2
北東砦594	527	1098	★1
北東砦595	530	1144	★3
北東砦596	528	1184	★3
北東砦597	527	1235	★5
北東砦598	531	1280	★3
北東砦599	554	23	★1
北東砦600	551	67	★1
北東砦601	548	113	★2
北東砦602	549	155	★1
北東砦603	549	197	★2
北東砦604	552	240	★5
北東砦605	551	287	★1
北東砦606	550	326	★2
北東砦607	553	378	★4
北東砦608	552	414	★3
北東砦609	549	464	★3
北東砦610	547	679	★1
北東砦611	548	727	★4
北東砦612	548	766	★2
北東砦613	554	810	★1
北東砦614	551	858	★5
北東砦615	548	899	★1
北東砦616	552	949	★3
北東砦617	553	987	★1
北東砦618	548	1032	★5
北東砦619	551	1082	★4
北東砦620	546	1123	★3
北東砦621	552	1164	★2
北東砦622	552	1209	★1
北東砦623	551	1250	★3
北東砦624	573	46	★1
北東砦625	573	91	★5
北東砦626	576	132	★1
北東砦627	572	176	★5
北東砦628	576	217	★2
北東砦629	571	266	★2
北東砦630	572	312	★3
北東砦631	574	355	★2
北東砦632	575	398	★1
北東砦633	568	441	★3
北東砦634	570	483	★1
北東砦635	573	657	★5
北東砦636	572	703	★2
北東砦637	572	748	★3
北東砦638	573	788	★3
北東砦639	570	834	★3
北東砦640	576	880	★1
北東砦641	569	922	★5
北東砦642	568	965	★2
北東砦643	570	1010	★1
北東砦644	572	1057	★1
北東砦645	574	1103	★3
北東砦646	573	1142	★2
北東砦647	571	1187	★1
北東砦648	575	1234	★5
北東砦649	570	1277	★5
北東砦650	594	19	★1
北東砦651	598	65	★2
北東砦652	590	107	★1
北東砦653	593	154	★2
北東砦654	594	196	★2
北東砦655	595	244	★3
北東砦656	597	283	★2
北東砦657	592	331	★5
北東砦658	598	373	★1
北東砦659	594	421	★2
北東砦660	592	466	★1
北東砦661	595	681	★3
北東砦662	596	726	★2
北東砦663	597	770	★3
北東砦664	595	818	★2
北東砦665	592	858	★2
北東砦666	593	904	★5
北東砦667	591	947	★1
北東砦668	594	994	★3
北東砦669	591	1037	★4
北東砦670	593	1079	★2
北東砦671	594	1123	★2
北東砦672	596	1167	★3
北東砦673	590	1208	★3
北東砦674	593	1253	★3
北東砦675	612	44	★1
北東砦676	620	91	★3
北東砦677	614	128	★2
北東砦678	612	175	★3
北東砦679	616	217	★4
北東砦680	614	262	★2
北東砦681	616	304	★4
北東砦682	612	348	★2
北東砦683	620	392	★1
北東砦684	614	440	★1
北東砦685	614	486	★1
北東砦686	612	656	★3
北東砦687	620	705	★2
北東砦688	616	745	★1
北東砦689	620	789	★5
北東砦690	617	833	★2
北東砦691	617	878	★1
北東砦692	613	922	★3
北東砦693	617	966	★2
北東砦694	615	1009	★1
北東砦695	619	1052	★5
北東砦696	617	1103	★5
北東砦697	618	1141	★1
北東砦698	619	1186	★1
北東砦699	616	1229	★3
北東砦700	615	1277	★5
北東砦701	638	19	★3
北東砦702	640	69	★2
北東砦703	639	109	★5
北東砦704	637	152	★5
北東砦705	636	198	★1
北東砦706	634	238	★3
北東砦707	636	285	★3
北東砦708	640	334	★1
北東砦709	639	378	★2
北東砦710	640	420	★2
北東砦711	642	465	★3
北東砦712	634	684	★3
北東砦713	637	725	★5
北東砦714	641	769	★1
北東砦715	640	818	★2
北東砦716	640	861	★1
北東砦717	639	899	★1
北東砦718	638	944	★5
北東砦719	637	992	★2
北東砦720	637	1036	★1
北東砦721	642	1076	★1
北東砦722	637	1122	★3
北東砦723	638	1167	★1
北東砦724	640	1213	★2
北東砦725	636	1256	★4
北東砦726	661	40	★4
北東砦727	658	85	★1
北東砦728	659	132	★3
北東砦729	663	176	★4
北東砦730	656	217	★3
北東砦731	660	262	★4
北東砦732	661	310	★2
北東砦733	659	348	★2
北東砦734	659	392	★2
北東砦735	660	444	★4
北東砦736	664	483	★2
北東砦737	658	527	★2
北東砦738	658	576	★1
北東砦739	658	619	★4
北東砦740	658	664	★4
北東砦741	662	702	★3
北東砦742	661	748	★2
北東砦743	662	792	★1
北東砦744	661	839	★2
北東砦745	661	879	★5
北東砦746	658	920	★3
北東砦747	659	964	★2
北東砦748	662	1010	★3
北東砦749	661	1054	★2
北東砦750	658	1102	★2
北東砦751	658	1146	★3
北東砦752	658	1186	★1
北東砦753	656	1232	★3
北東砦754	657	1279	★1
北東砦755	679	18	★2
北東砦756	685	67	★1
北東砦757	682	112	★4
北東砦758	686	157	★4
北東砦759	683	198	★3
北東砦760	681	243	★3
北東砦761	684	284	★3
北東砦762	680	334	★4
北東砦763	685	376	★5
北東砦764	685	422	★3
北東砦765	682	463	★5
北東砦766	682	505	★3
北東砦767	678	547	★1
北東砦768	678	597	★3
北東砦769	679	637	★4
北東砦770	681	678	★1
北東砦771	680	723	★1
北東砦772	682	774	★3
北東砦773	681	814	★3
北東砦774	680	856	★2
北東砦775	681	905	★2
北東砦776	683	947	★2
北東砦777	682	991	★2
北東砦778	680	1036	★1
北東砦779	681	1076	★1
北東砦780	684	1121	★3
北東砦781	678	1169	★3
北東砦782	680	1207	★2
北東砦783	679	1252	★1
北東砦784	708	45	★1
北東砦785	703	84	★2
北東砦786	703	129	★2
北東砦787	708	179	★4
北東砦788	702	224	★3
北東砦789	708	265	★3
北東砦790	707	308	★5
北東砦791	703	348	★2
北東砦792	702	397	★5
北東砦793	702	444	★1
北東砦794	705	485	★3
北東砦795	702	527	★3
北東砦796	706	574	★5
北東砦797	703	612	★5
北東砦798	707	657	★3
北東砦799	701	704	★3
北東砦800	700	747	★2
北東砦801	700	790	★3
北東砦802	708	832	★3
北東砦803	701	880	★3
北東砦804	705	927	★3
北東砦805	702	967	★3
北東砦806	700	1009	★5
北東砦807	702	1054	★5
北東砦808	703	1098	★3
北東砦809	705	1142	★3
北東砦810	705	1186	★2
北東砦811	704	1233	★5
北東砦812	707	1273	★5
北東砦813	727	20	★3
北東砦814	730	69	★3
北東砦815	728	109	★5
北東砦816	723	151	★3
北東砦817	727	196	★2
北東砦818	723	244	★1
北東砦819	727	282	★3
北東砦820	722	333	★1
北東砦821	724	377	★5
北東砦822	730	414	★4
北東砦823	727	462	★5
北東砦824	728	504	★1
北東砦825	723	553	★5
北東砦826	722	594	★5
北東砦827	723	638	★3
北東砦828	729	683	★3
北東砦829	727	723	★1
北東砦830	728	771	★1
北東砦831	730	814	★1
北東砦832	723	862	★1
北東砦833	728	906	★3
北東砦834	725	948	★4
北東砦835	724	986	★2
北東砦836	724	1032	★2
北東砦837	726	1166	★2
北東砦838	730	1211	★2
北東砦839	722	1251	★3
北東砦840	751	47	★3
北東砦841	752	92	★3
北東砦842	747	131	★1
北東砦843	751	177	★2
北東砦844	749	224	★2
北東砦845	745	262	★4
北東砦846	748	308	★1
北東砦847	749	354	★2
北東砦848	745	397	★3
北東砦849	751	436	★3
北東砦850	750	482	★5
北東砦851	747	528	★3
北東砦852	746	568	★4
北東砦853	752	614	★1
北東砦854	745	664	★4
北東砦855	752	707	★2
北東砦856	749	746	★1
北東砦857	744	791	★2
北東砦858	744	834	★5
北東砦859	752	882	★4
北東砦860	744	925	★2
北東砦861	745	965	★4
北東砦862	751	1014	★2
北東砦863	750	1191	★5
北東砦864	749	1232	★1
北東砦865	748	1279	★2
北東砦866	768	21	★1
北東砦867	766	69	★2
北東砦868	769	108	★2
北東砦869	767	150	★1
北東砦870	769	200	★4
北東砦871	766	243	★3
北東砦872	774	290	★3
北東砦873	773	333	★4
北東砦874	768	375	★5
北東砦875	770	414	★1
北東砦876	766	465	★1
北東砦877	773	509	★5
北東砦878	766	549	★1
北東砦879	768	597	★3
北東砦880	770	634	★3
北東砦881	773	682	★2
北東砦882	766	727	★2
北東砦883	771	770	★1
北東砦884	766	810	★5
北東砦885	767	861	★4
北東砦886	771	903	★5
北東砦887	769	945	★2
北東砦888	770	993	★3
北東砦889	766	1032	★5
北東砦890	774	1163	★5
北東砦891	774	1209	★5
北東砦892	774	1251	★3
北東砦893	794	88	★3
北東砦894	790	136	★3
北東砦895	788	172	★1
北東砦896	796	224	★2
北東砦897	796	261	★5
北東砦898	791	311	★4
北東砦899	790	353	★2
北東砦900	792	393	★2
北東砦901	790	444	★2
北東砦902	788	486	★3
北東砦903	789	524	★5
北東砦904	789	570	★1
北東砦905	789	612	★2
北東砦906	795	657	★5
北東砦907	796	700	★3
北東砦908	791	745	★1
北東砦909	788	794	★2
北東砦910	793	837	★3
北東砦911	794	879	★5
北東砦912	794	927	★3
北東砦913	788	964	★1
北東砦914	791	1010	★4
北東砦915	794	1188	★3
北東砦916	792	1233	★1
北東砦917	788	1273	★1
北東砦918	815	110	★4
北東砦919	815	156	★3
北東砦920	811	197	★4
北東砦921	817	238	★2
北東砦922	816	289	★1
北東砦923	812	330	★3
北東砦924	818	373	★1
北東砦925	815	416	★3
北東砦926	818	463	★2
北東砦927	813	508	★2
北東砦928	812	546	★1
北東砦929	813	597	★5
北東砦930	817	636	★5
北東砦931	815	678	★1
北東砦932	815	727	★3
北東砦933	813	771	★2
北東砦934	813	811	★5
北東砦935	814	859	★3
北東砦936	811	899	★4
北東砦937	817	945	★3
北東砦938	811	991	★3
北東砦939	816	1032	★1
北東砦940	812	1166	★4
北東砦941	816	1208	★1
北東砦942	811	1258	★4
北東砦943	833	86	★5
北東砦944	833	131	★3
北東砦945	835	173	★2
北東砦946	835	223	★3
北東砦947	835	264	★2
北東砦948	836	312	★3
北東砦949	836	355	★1
北東砦950	832	395	★2
北東砦951	840	444	★5
北東砦952	838	487	★4
北東砦953	832	528	★1
北東砦954	838	575	★3
北東砦955	837	620	★4
北東砦956	833	658	★3
北東砦957	839	708	★4
北東砦958	840	745	★2
北東砦959	839	790	★1
北東砦960	834	840	★2
北東砦961	837	881	★3
北東砦962	836	922	★2
北東砦963	838	968	★1
北東砦964	835	1011	★2
北東砦965	837	1060	★4
北東砦966	837	1098	★3
北東砦967	833	1140	★3
北東砦968	838	1186	★1
北東砦969	836	1233	★2
北東砦970	840	1272	★4
北東砦971	856	106	★1
北東砦972	861	154	★3
北東砦973	861	199	★2
北東砦974	859	246	★1
北東砦975	859	282	★1
北東砦976	859	328	★2
北東砦977	854	378	★1
北東砦978	857	421	★3
北東砦979	859	465	★1
北東砦980	855	502	★1
北東砦981	862	554	★3
北東砦982	857	590	★2
北東砦983	860	638	★3
北東砦984	858	678	★3
北東砦985	861	726	★2
北東砦986	855	769	★3
北東砦987	858	810	★3
北東砦988	858	854	★2
北東砦989	858	898	★5
北東砦990	857	945	★2
北東砦991	859	992	★2
北東砦992	854	1030	★1
北東砦993	862	1075	★1
北東砦994	856	1126	★1
北東砦995	859	1168	★4
北東砦996	862	1206	★3
北東砦997	856	1254	★2
北東砦998	881	92	★3
北東砦999	881	131	★5
北東砦1000	876	179	★1
北東砦1001	877	217	★4
北東砦1002	883	260	★2
北東砦1003	882	310	★1
北東砦1004	882	351	★1
北東砦1005	884	396	★3
北東砦1006	882	443	★3
北東砦1007	884	487	★5
北東砦1008	882	527	★5
北東砦1009	876	575	★1
北東砦1010	879	618	★1
北東砦1011	877	662	★2
北東砦1012	883	704	★4
北東砦1013	884	746	★2
北東砦1014	876	793	★2
北東砦1015	876	834	★3
北東砦1016	879	880	★1
北東砦1017	876	925	★3
北東砦1018	884	969	★5
北東砦1019	879	1014	★3
北東砦1020	881	1054	★2
北東砦1021	882	1101	★3
北東砦1022	879	1144	★5
北東砦1023	881	1188	★2
北東砦1024	876	1230	★4
北東砦1025	884	1273	★5
北東砦1026	903	108	★1
北東砦1027	905	151	★1
北東砦1028	900	195	★2
北東砦1029	902	245	★1
北東砦1030	900	285	★3
北東砦1031	900	332	★3
北東砦1032	899	376	★4
北東砦1033	906	418	★5
北東砦1034	899	462	★3
北東砦1035	900	503	★3
北東砦1036	901	549	★1
北東砦1037	900	590	★2
北東砦1038	902	639	★2
北東砦1039	900	686	★1
北東砦1040	899	723	★4
北東砦1041	904	772	★3
北東砦1042	901	811	★2
北東砦1043	906	862	★1
北東砦1044	900	902	★1
北東砦1045	905	949	★3
北東砦1046	901	986	★5
北東砦1047	902	1033	★3
北東砦1048	898	1079	★5
北東砦1049	906	1121	★5
北東砦1050	904	1170	★1
